comment_id,video_id,author,text_translated,likes,published_at,sentiment_score,sentiment_label,tema
UgyU5sFLxiEWdcnHbFh4AaABAg,9flte56erE8,@dhrjwnt,how about the battery life,0,2025-04-03 02:18:51+00:00,0.0,neutral,otros
UgzefeisOVBcJBgt63R4AaABAg,9flte56erE8,@Baconstrips2013official,is that halo,0,2025-04-03 02:18:48+00:00,0.0,neutral,otros
UgxBz1r2l5gGLEV7ZjN4AaABAg,9flte56erE8,@leonrivera3712,man i kind of want one but i also kind of dont want one,0,2025-04-03 02:18:35+00:00,0.6,positivo,otros
UgysGU2c2zotfa-e0jt4AaABAg,9flte56erE8,@trezayoussef2417,7090 dollars per game is wild,137,2025-04-03 02:18:12+00:00,-0.15,negativo,otros
UgzmW0BhMW5OdybR1_d4AaABAg,9flte56erE8,@wandercollect,so were just going to ignore the battery life details,0,2025-04-03 02:18:02+00:00,0.0,neutral,otros
UgyjSZx3eXbRwcKkwTV4AaABAg,9flte56erE8,@vic6972,i cannot belive how greedy nintendo has gotten i can justify the 450 console but 80 for mario kart i cant do this,0,2025-04-03 02:17:49+00:00,0.0,neutral,otros
UgwTGK9aIcvvQuAMFFp4AaABAg,9flte56erE8,@TheFunto,these prices are ridiculous,0,2025-04-03 02:17:36+00:00,-0.3333333333333333,negativo,precio
Ugz9H-OPSqfgkmQ3RRR4AaABAg,9flte56erE8,@johnabitch1,watch gta be 100 just for the base game,0,2025-04-03 02:17:03+00:00,-0.6000000000000001,negativo,otros
UgwYGKFzD4GESyIjvU54AaABAg,9flte56erE8,@BobbyRunning09,no stick drift plss,0,2025-04-03 02:16:54+00:00,0.0,neutral,mejoras
UgyeHAvFC_0NWMACu4V4AaABAg,9flte56erE8,@neonmunky,seriously how much are you sure is this a wiiu all over again you could buy a steamdeck similar cost and get better value plus you dont have to deal with that stupid online rubbish oh wait you addressed it wow how long did it take also you can run your own ui setup steam os or linux and have a far superior experience nintendo you just gaves us consumers another ahaa moment,0,2025-04-03 02:16:50+00:00,0.1378787878787878,positivo,precio
UgyUpVIg7yHblSXbTZV4AaABAg,9flte56erE8,@MightySpiceMan,90 is too much for any normal person,1,2025-04-03 02:16:12+00:00,0.175,positivo,otros
UgxkZwamkLipRs24dm94AaABAg,9flte56erE8,@rosali_draws9539,90 dollars for a game is wild,0,2025-04-03 02:16:01+00:00,-0.15,negativo,otros
UgwTDsPd-bwx3-dE7Dl4AaABAg,9flte56erE8,@pokemongo-up3rq,make sure the nintendo knows you disapprove of their recent business decisions if disney can take ls from their live action remakes nintendo can catch an l for their prices,0,2025-04-03 02:15:44+00:00,0.184090909090909,positivo,precio
Ugy7X6VP0Tg0vBHhq5h4AaABAg,9flte56erE8,@DerpyNoodIe,now that the switch 2 is announced i wouldnt doubt gamefreak is scared because now they actually have to make the games look good and run at 60fps,0,2025-04-03 02:15:44+00:00,0.35,positivo,mejoras
UgzqxpCpF5n7grT6qaV4AaABAg,9flte56erE8,@NetPrince2470,i swear if they still wont let u change the background of the home screen it still looks good,0,2025-04-03 02:15:23+00:00,0.7,positivo,otros
UgwPrcPfPSsBTU7TNlZ4AaABAg,9flte56erE8,@wcamericanmade9828,so is nintendo done making fun and innovative consoles honestly this is a let down,0,2025-04-03 02:15:05+00:00,0.311111111111111,positivo,otros
UgzExryn4V1Gwo47cDp4AaABAg,9flte56erE8,@leonronda9292,what is the c butonon te right joy con,0,2025-04-03 02:14:41+00:00,0.5428571428571429,positivo,otros
UgwAjinGzxBxUBRSoe54AaABAg,9flte56erE8,@billygtrr34,why go from oled to lcd,0,2025-04-03 02:14:30+00:00,0.0,neutral,otros
UgzPeRxvNRBWRSL7W4V4AaABAg,9flte56erE8,@ChapterVIIProductions,theyre charging 90 for download codes btw ill just buy a steam deck for 399,1,2025-04-03 02:14:28+00:00,-0.5,negativo,otros
Ugzf74d9feioTqIupdN4AaABAg,9flte56erE8,@Elexian,90 for a game no thanks,0,2025-04-03 02:14:24+00:00,-0.25,negativo,otros
UgwsqcHsXbinsT3ZJEB4AaABAg,9flte56erE8,@neotv6677,lcd before oleddowngrade,0,2025-04-03 02:13:56+00:00,0.0,neutral,otros
Ugw-FTGmykFpHLmSHBN4AaABAg,9flte56erE8,@bluetorment,meh,0,2025-04-03 02:13:45+00:00,0.0,neutral,decepcion
Ugx6syf6l3pXf8otUSJ4AaABAg,9flte56erE8,@JaceTout,but what does scott think,0,2025-04-03 02:13:32+00:00,0.0,neutral,otros
Ugxa_W_1NXBEbcF7-AB4AaABAg,9flte56erE8,@Jbass-666,nintendo the original rip off merchants 90 for 1080p games you gotta be a sucka to buy this trash,0,2025-04-03 02:12:59+00:00,0.375,positivo,decepcion
Ugx-9-OZSw-zJpxIMDh4AaABAg,9flte56erE8,@Checkered1157,there is no way we are gonna be getting cyberpunk on the nintendo switch,0,2025-04-03 02:12:48+00:00,0.0,neutral,otros
Ugy9pgQI0-WpmP34Qph4AaABAg,9flte56erE8,@FakeDeepStuff,90 dollars for physical copies is insane imagine other companies will follow suit,0,2025-04-03 02:11:46+00:00,-0.375,negativo,otros
Ugzd-eM8ub-Bx-XPBXR4AaABAg,9flte56erE8,@joelapodaca1445,they didnt announce anything about battery life,1,2025-04-03 02:11:39+00:00,0.0,neutral,otros
UgxKHgjNmj3q2DicWYh4AaABAg,9flte56erE8,@Aaki202,yo these nintendo fanboys justifying 90 games is insane,2,2025-04-03 02:11:26+00:00,-1.0,negativo,otros
UgxtyGe3DyqakH3yB_l4AaABAg,9flte56erE8,@swesleyharris,the storage is very underwhelming i mean 256 gb in 2025,0,2025-04-03 02:11:19+00:00,-0.0562499999999999,neutral,otros
Ugx6-a6SExLXFmpCMLp4AaABAg,9flte56erE8,@PretzlNinja,calling it right now that back cover for the switch 2 dock will be lost by the end of the 2nd week,0,2025-04-03 02:10:45+00:00,0.0952380952380952,neutral,otros
UgxE25Q0aMbuC6PhnAJ4AaABAg,9flte56erE8,@crimsonking2220,ngl bro 80 for digital and 90 or physical yall nuts,10,2025-04-03 02:10:40+00:00,0.0,neutral,otros
UgwZsfLMAYndEKnYRMJ4AaABAg,9flte56erE8,@bricktop7352,thats it after all these years what a letdown why do people like these systems,0,2025-04-03 02:10:37+00:00,0.0,neutral,otros
UgylWrL_3gDiZqB_5TN4AaABAg,9flte56erE8,@Meowish101,at first i was like this is the same as the first switch then i got to the mic and i was all for it,0,2025-04-03 02:10:14+00:00,0.1666666666666666,positivo,otros
UgyY4YLWzL1CWJc1z154AaABAg,9flte56erE8,@gerozen-YT,90 for a game nvm im gonna buy a steam deck,1,2025-04-03 02:09:45+00:00,-0.4,negativo,otros
Ugxevg6KEkcRlh7OK1h4AaABAg,9flte56erE8,@Rayne_N_Payne,important question is joycon drift still gonna be an issue here,0,2025-04-03 02:09:19+00:00,0.4,positivo,otros
UgxU-zWkYM359ODd_nF4AaABAg,9flte56erE8,@MrCakespnw,are the price increases because of trumps teriffs,0,2025-04-03 02:08:44+00:00,0.0,neutral,precio
UgwsECerZ17zfM9cGbl4AaABAg,9flte56erE8,@Zomfoo,wow 1080 res amazing not in a good way,0,2025-04-03 02:07:32+00:00,0.4666666666666666,positivo,hype
Ugws997C7TubJOctrbp4AaABAg,9flte56erE8,@Screen-r8e,is this better than a pc,0,2025-04-03 02:07:17+00:00,0.5,positivo,mejoras
Ugy-dz4w5yy1aQ9xf5x4AaABAg,9flte56erE8,@0thers1d3,screw your prices,1,2025-04-03 02:07:15+00:00,0.0,neutral,precio
Ugx7LYI4kbE73pypMIZ4AaABAg,9flte56erE8,@shiftctrlofficial1677,no oled u must be kidding,0,2025-04-03 02:07:12+00:00,0.0,neutral,otros
UgzUYXh-l0Zfp8II_yd4AaABAg,9flte56erE8,@CLDSWTR,cant wait to play fortnite on this,0,2025-04-03 02:06:57+00:00,0.0,neutral,hype
UgydQ_iNgFGVqFO_Y7R4AaABAg,9flte56erE8,@ChristianHill-ll8pf,this look so,0,2025-04-03 02:06:53+00:00,0.0,neutral,otros
UgwrKJZeaBqZF1Wi47J4AaABAg,9flte56erE8,@Rayne_N_Payne,yall are getting wayyyyyy too comfortable with these prices,2,2025-04-03 02:06:44+00:00,0.4,positivo,precio
UgwXkEe7QKh1fF3qp1p4AaABAg,9flte56erE8,@Zomfoo,more expensive than eggs thanks biden,0,2025-04-03 02:06:08+00:00,0.0666666666666666,neutral,precio
UgzOt67JLwmwKLqTVUp4AaABAg,9flte56erE8,@shiftctrlofficial1677,wtf with huge bezels,0,2025-04-03 02:05:56+00:00,-0.0499999999999999,neutral,otros
Ugw-zsnnny3R-s9Fg3V4AaABAg,9flte56erE8,@StarkSpider24,hard to be excited when you know this means theyre going to stop making their games compatible for the switch even though theres no reason not to,0,2025-04-03 02:05:55+00:00,0.0416666666666666,neutral,hype
UgwB0-mI5_tww-xmVwF4AaABAg,9flte56erE8,@nicoctane1669,besides the die hard fans no ones paying this much for games,0,2025-04-03 02:05:43+00:00,-0.0458333333333333,neutral,otros
UgwqLdPTKLf1-wUI1ZR4AaABAg,9flte56erE8,@Ss5oo5ss,we demand nintendo to add the arabic language we have been patient for a long time,0,2025-04-03 02:05:31+00:00,-0.05,neutral,mejoras
UgxyWH4iSW687nYIBvZ4AaABAg,9flte56erE8,@bigtom4279,i can accept paying a little more for the console but marking up games to 7090 dollars is evil all the publishers are going to do the same thing now im not supporting this,1,2025-04-03 02:05:20+00:00,-0.1625,negativo,otros
UgycYRcoI-TabsbFlxp4AaABAg,9flte56erE8,@ashantaylumpkins,80 for mario kart is crazy these games getting expensive af nowadays,0,2025-04-03 02:05:10+00:00,-0.55,negativo,precio
Ugw8QZpBsTXfnwfn9kR4AaABAg,9flte56erE8,@whiteshark450,you know nintendo knows their audiences when they made all the buttons larger they know were all millenials,0,2025-04-03 02:05:06+00:00,0.0,neutral,otros
Ugzn5ORqEmJ06HkXE6h4AaABAg,9flte56erE8,@titanuscreature4485,so its just a upgraded version of the switch meh ill only buy it if the games are good until then ill pass,0,2025-04-03 02:04:57+00:00,-0.075,neutral,mejoras
UgzgE0tKgoRQiJ-I9gB4AaABAg,9flte56erE8,@ashantaylumpkins,why buy a switch 2 when u have a switch 1 it does the same thing these things are just like iphones only a few things are better then the previous ones,0,2025-04-03 02:04:12+00:00,0.0266666666666666,neutral,mejoras
Ugwr52F04hKOpnEm_ql4AaABAg,9flte56erE8,@trkrex,no confirmed backwards compatibility,0,2025-04-03 02:03:30+00:00,-0.2,negativo,otros
Ugxa9VhV4L0WGNcrgaZ4AaABAg,9flte56erE8,@Ticogamer420,stop the misinformation mario kart tour is going to be 7999 in the americas not 90 and is not that crazy in 2025 indiana jones and the great circle is around the same price and i dont see any controversy for that game ocarina of time was 5965 17 years ago so it is not surpring games are being over 60 in this day and age,2,2025-04-03 02:01:47+00:00,-0.0499999999999999,neutral,precio
UgycQN5noVa5wkxNhSx4AaABAg,9flte56erE8,@johnz6808,good job nintendo you made it to the peak processing power of 2012,0,2025-04-03 02:01:23+00:00,0.7,positivo,mejoras
UgzwJxIRddUDE3j7XLl4AaABAg,9flte56erE8,@AmyJohnson-m7x,fantastic explanation thank you,0,2025-04-03 02:01:20+00:00,0.4,positivo,otros
UgxZ5TIJoKog1S-0AXJ4AaABAg,9flte56erE8,@JoshuaG85,i started to watch and lost interest i have every system i dont play games much anymore i turned 40 in february haha its always the same stuff with game companies hey look mario kart yea could be fun but why would i rush to buy it it isnt like the system will disappear i pre ordered the last three systems for each company i never use my xbox i use gamepass on my mac i play a game on my ps5 at times i had hard copies of games but dont buy them really now so i use the game services to just download or stream,0,2025-04-03 02:01:20+00:00,-0.0591666666666666,neutral,otros
UgycDXc5ZqFdCCNXlKd4AaABAg,9flte56erE8,@Ss5oo5ss,if the screen is lcd i wont buy it unless its oled,0,2025-04-03 02:01:15+00:00,0.0,neutral,otros
UgzLgY9I6G50oaKHLsJ4AaABAg,9flte56erE8,@leogamer988,"Bro, the prices of Switch games in Brazil are already absurd and to make matters worse, Nintendo doesn't even bother to add a translation. Now I'm talking about the Switch 2, but will it change anything for us or will they continue charging too much and ignoring the Brazilian public?",1,2025-04-03 02:01:13+00:00,-0.175,negativo,precio
UgyiQvDwq7FGU1seurt4AaABAg,9flte56erE8,@ElvisGarcia0,greed wins again i hope they dont sell many units to make them fix their dumb prices,1,2025-04-03 02:00:08+00:00,0.1416666666666667,positivo,precio
Ugwx8Au_i9lJG31DZZF4AaABAg,9flte56erE8,@Yousif-q1z,can they let you play old games on it,0,2025-04-03 01:59:59+00:00,0.1,neutral,otros
UgxdNpYolxva2cvVMrh4AaABAg,9flte56erE8,@Wigby12,no way the games are 80,0,2025-04-03 01:59:33+00:00,0.0,neutral,otros
UgwmkrDtt5tJ2mUwn6d4AaABAg,9flte56erE8,@nicolasshepherd2355,remember to everyone who hates the 80 price tags i bought totk and its still worth every penny nintendo gives pretty good console price tags but tbh nobody is making better games rn and this is where they shine i rather get this from nintendo that sony and xbox because they deserve it because none of my games look like the wii but there games always look feel with the quality that i look for ill pay a couple 10s of dollars more thank you nintendo for pretty much at least try to get the community higher quality of detail in games,0,2025-04-03 01:59:21+00:00,0.2166666666666666,positivo,precio
Ugyt9GMO-mlbep3a2r54AaABAg,9flte56erE8,@rahmathidayat-vb7ht,need switch lite 2 with oled display and rumble can dockedm thanks,0,2025-04-03 01:59:08+00:00,0.2,positivo,otros
UgwBag4WixMrbO_d0MB4AaABAg,9flte56erE8,@Maothiel,should have called it the super switch,0,2025-04-03 01:58:48+00:00,0.3333333333333333,positivo,otros
UgwogXQmGfeQ70xkSDt4AaABAg,9flte56erE8,@vishbhai6607,nintendo sucks,0,2025-04-03 01:58:32+00:00,-0.3,negativo,otros
UgxPDIuYGdLCiB6lCGx4AaABAg,9flte56erE8,@HughJassole420,bro this is literally just the same exact thing with a few qol features that nobody really cared about all that much,0,2025-04-03 01:58:20+00:00,0.09,neutral,otros
UgzNdFmdTQiTK-6DKl94AaABAg,9flte56erE8,@LDTV22OfficialChannel,insert something criticizing how expensive its getting here,0,2025-04-03 01:57:31+00:00,-0.5,negativo,precio
Ugx5Aylnta_YI7riZxN4AaABAg,9flte56erE8,@MysticalReaper,wow what a scam thats actually crazy big thick black border around the screen and no oled screen so they can make one and charge you for it what an absolute scamdid they learn nothing from their oled screens,0,2025-04-03 01:57:21+00:00,-0.1277777777777777,negativo,otros
UgxDxcce69I7kSZkF0R4AaABAg,9flte56erE8,@KevBin058,looks like nintendo is finally upgrading their system power significantly good job ig,0,2025-04-03 01:57:16+00:00,0.35,positivo,mejoras
UgzFYYW-TEeBsa4i4Wp4AaABAg,9flte56erE8,@HaloGTMaster94,more,1,2025-04-03 01:56:35+00:00,0.5,positivo,otros
UgxighqSEtA3FIzG_vR4AaABAg,9flte56erE8,@beaniesigmar3908,i liked this reveal overall of course 120fps 1080p are all industry standard but its a relief to not see a gimped iteration followed by a pro version and it wouldnt be nintendo without special sauce the joycon as a mouse could open up to new consumer segments exciting,2,2025-04-03 01:56:21+00:00,0.1990723562152133,positivo,mejoras
UgxaLBL-cO_AsRhLomF4AaABAg,9flte56erE8,@Dinodude1006,the new switch animation fits the switch 2 perfectly,0,2025-04-03 01:56:13+00:00,0.5681818181818181,positivo,otros
UgwfQkhY0Yy5D6xLy3F4AaABAg,9flte56erE8,@ionehemby,i hop that chng that loby sceen,0,2025-04-03 01:56:11+00:00,0.0,neutral,otros
UgwfZp7QeouDfkzNqBd4AaABAg,9flte56erE8,@Xx283lol,when they said 120 fps trap royalty plays,0,2025-04-03 01:56:02+00:00,0.0,neutral,mejoras
UgxgG3je11OHSML5DL14AaABAg,9flte56erE8,@MartinTurnery,loved the content keep it coming,0,2025-04-03 01:56:00+00:00,0.7,positivo,hype
UgxVOI275zUJfJasPrh4AaABAg,9flte56erE8,@racerex340,thank you nintendo for finally upgrading the switch processing and graphics hardware performance to almost be as powerful as a 2018 flagship android phone also lets not talk about how youve ensured that the joycon thumbsticks will no longer experience the nearguaranteed drift of the original,0,2025-04-03 01:55:50+00:00,0.225,positivo,mejoras
Ugyg4weCLp9oxpAoqvN4AaABAg,9flte56erE8,@maddoxwhite7222,my parents are buying this for me im so excited for it to come out they are buying it as a birthday gift,0,2025-04-03 01:55:46+00:00,0.375,positivo,hype
Ugy3Rc51TifHwF_pA1V4AaABAg,9flte56erE8,@arcmage23,cant believe im saying this but im done with nintendo and current to next gen games might pick this up if it becomes 199299 and games are 3959 so probably never i know people will attack me because of this comment im just sick of prices always going up,1,2025-04-03 01:55:45+00:00,-0.2380952380952381,negativo,precio
UgwWKvT47jit2aSAYGh4AaABAg,9flte56erE8,@mesmorrow,can we finally play pokemon scarlet and violet in 25 fps,0,2025-04-03 01:55:34+00:00,0.0,neutral,mejoras
UgyL45i3XH7iVF3Zj3N4AaABAg,9flte56erE8,@gamalyelg,can you now please stop the stupidity over palworld and let the game industry in peace nintendo youll make a lot of money out of this thing its fine,0,2025-04-03 01:55:32+00:00,-0.1944444444444444,negativo,precio
Ugzv5ZLyWBmfkObmjPZ4AaABAg,9flte56erE8,@xKr4k3n,i want the pack theyre smoking this shi wild,0,2025-04-03 01:55:31+00:00,0.1,neutral,otros
Ugyy7sgk-C0sfsqX6kZ4AaABAg,9flte56erE8,@boiboi5942,im loving the audio its like a hybrid of switch wii and dsi music,0,2025-04-03 01:55:00+00:00,0.6,positivo,otros
Ugyh5GioYOjcQazwahd4AaABAg,9flte56erE8,@elbarry7016,next console will have a credit card slot,1,2025-04-03 01:54:36+00:00,0.0,neutral,otros
UgymUbERm_6CtN4Isad4AaABAg,9flte56erE8,@Afireinside912,way overpriced no parent these days can afford this for their kids and kids are what really drive the nintendo foreground so cant wait for nintendos third party releases in 2 years 3,0,2025-04-03 01:54:19+00:00,0.1,neutral,precio
UgwDisH6mf8Lk1OX9jR4AaABAg,9flte56erE8,@URBOYZEKE,if you saw me in chat lile this post,0,2025-04-03 01:54:10+00:00,0.0,neutral,otros
UgyHVtuLV0PqHE4LHnx4AaABAg,9flte56erE8,@King_Kuroda,funny how you think i have friends 028,0,2025-04-03 01:53:34+00:00,0.25,positivo,otros
Ugw75k3GDgkuE5UkEtJ4AaABAg,9flte56erE8,@levs4347,damn these screen bezels are so huge it looks like a device from ten years ago,0,2025-04-03 01:53:24+00:00,0.2,positivo,otros
UgwgIJ8mhOkCXAOJ-6J4AaABAg,9flte56erE8,@marcywantsto7553,80 and 90 dollars for games is absurd completely ruined my hype for this console wont be buying the switch 2 now,2,2025-04-03 01:52:56+00:00,-0.2,negativo,hype
Ugx8wLsCCO0H6jxSdGF4AaABAg,9flte56erE8,@LivingTheDream484,wow great time to buy a steam deck lmao,0,2025-04-03 01:51:56+00:00,0.5,positivo,otros
Ugwf9siwoliqPk5e4bt4AaABAg,9flte56erE8,@ricardodelatorre8226,ill be waiting on its oled iteration joycon thumbsticks got biggerdoesnt give so much confidence if its durable,0,2025-04-03 01:51:48+00:00,-0.15,negativo,otros
UgwepsxAtQhu8gPUC8R4AaABAg,9flte56erE8,@sdeck6782,416 about time really storage was trash on switch so far liking the 2 just hesitant about the internet connection cause my switch is bad tmibile 5g,0,2025-04-03 01:51:32+00:00,-0.1333333333333332,negativo,decepcion
UgycxCWvxUt8SaLFsB54AaABAg,9flte56erE8,@nicolasshepherd2355,nintendo tbh it would be lovely if we could get some nintendo wallpapers for the main menu you know just for customizations to individualize our s2s for our own preferences pleeeeeeaaase nintendo youd be mine got to favorite gadgets,0,2025-04-03 01:51:28+00:00,0.4416666666666666,positivo,hype
UgyctUDiLVvWjag9UaJ4AaABAg,9flte56erE8,@MalisaRose-y8d,very well done appreciate this video,0,2025-04-03 01:51:23+00:00,0.2,positivo,otros
Ugxc9JTSOvIC6oJlqA54AaABAg,9flte56erE8,@Rachel_Rainbow,90 dollars for a game ur an idiot,1,2025-04-03 01:51:12+00:00,-0.6000000000000001,negativo,otros
UgzNY7UlA_sEjwYRV4N4AaABAg,9flte56erE8,@tartnouveau3652,long time nintendo fan and zelda is my favorite franchise was so sad to hear 80 is the new normal for games i cant really justify the price to buy the consul outright,0,2025-04-03 01:50:38+00:00,0.0727272727272727,neutral,precio
Ugy4QEdIt-Og_v5t9lF4AaABAg,9flte56erE8,@RamshurBromberek,fantastic video really appreciate your effort,0,2025-04-03 01:50:31+00:00,0.3,positivo,otros
UgxwQTxm5IqzQDV3oRh4AaABAg,9flte56erE8,@R3dD3ity,it wont be able to play gta 6 i bet so yeah not getting it,0,2025-04-03 01:50:12+00:00,0.5,positivo,otros
Ugw3cl1nt8iR0-Xbp3p4AaABAg,9flte56erE8,@jloydenz,how much is this,0,2025-04-03 01:50:12+00:00,0.2,positivo,otros
UgxEH9PBtZHFgKkawOJ4AaABAg,9flte56erE8,@maximumkorb,this seems like the wii u all over again,4,2025-04-03 01:50:06+00:00,0.0,neutral,otros
UgyE0u5w72nSAdCCrT14AaABAg,9flte56erE8,@Digger318,glad i have a steamdeck lol,0,2025-04-03 01:49:11+00:00,0.65,positivo,otros
UgyCYp71zePrzg5pJc14AaABAg,9flte56erE8,@Fatkorok,im not gonna lie this looks fire they fixed a ton of issues like the quality added nice quality of live improvments like a built in mic being able to charge nintendo in handheld it looks good,0,2025-04-03 01:49:02+00:00,0.4072727272727272,positivo,mejoras
Ugw6633qaHnf6pY7t7l4AaABAg,9flte56erE8,@alexandercabral8717,always team nintendo,0,2025-04-03 01:48:44+00:00,0.0,neutral,otros
UgweurcHrrNu-VFoD6p4AaABAg,9flte56erE8,@GraingyAircraft,theyve won,0,2025-04-03 01:48:33+00:00,0.0,neutral,otros
UgzocxcIzWeVX21NkGR4AaABAg,9flte56erE8,@Rice_Panda,when i get every steam game for free 30 im not sold,1,2025-04-03 01:48:28+00:00,0.0,neutral,otros
UgyhPms5RFUQeNBQ9WJ4AaABAg,9flte56erE8,@5Gmedia_llc,nah nintendo yall will sell more games if you drop the prices to what were accustomed to,0,2025-04-03 01:48:09+00:00,0.5,positivo,precio
UgxnGvfcc9nvmnEZOEJ4AaABAg,9flte56erE8,@spliz30,i would buy this if i it also had the ability to play steam games kind of like a steam deck,0,2025-04-03 01:48:06+00:00,0.6,positivo,otros
UgywRYF29jIbfHuTO2t4AaABAg,9flte56erE8,@bicboi-z1s,i dont understand why nintendo hates when people emulate when all they ever do is re release the same consoles then abandon them after getting the pro or new this might as well be a glorified new nintendo 3ds but the switch version but we are in the wrong for not wanting to pay a dude on ebay 340 dollars to play mario 64,0,2025-04-03 01:48:00+00:00,-0.0568181818181818,neutral,decepcion
UgwkXIrVCjEVTXGSB7F4AaABAg,9flte56erE8,@MajinTalon,lol hdr sucks dick,0,2025-04-03 01:47:46+00:00,0.25,positivo,otros
UgySjrrFEd7wN05fcL94AaABAg,9flte56erE8,@kojideer1918,90 for mario kart world lol time to eat the rich and start a boycott,0,2025-04-03 01:47:12+00:00,0.5875,positivo,otros
Ugy6noTE-71w2IsvLGx4AaABAg,9flte56erE8,@clapchow7036,may i remind everyone here that this is not an oled version just lcd wait for the oled dont buy this,0,2025-04-03 01:46:47+00:00,0.0,neutral,otros
Ugzbf_n8PUz8jxSVAmZ4AaABAg,9flte56erE8,@OttiMagic,impressive but give us some colour instead of just black for the console,0,2025-04-03 01:46:41+00:00,0.4166666666666667,positivo,otros
UgyvWqKR7afJQiFlVKp4AaABAg,9flte56erE8,@lucag.lisickza425,cannot wait for having the mod,0,2025-04-03 01:45:57+00:00,0.2,positivo,otros
UgxW0fGuiolRgqFniRV4AaABAg,9flte56erE8,@Blazefv2608,damm when i buy a nintendo switch the new version came out i hate it bro,0,2025-04-03 01:45:40+00:00,-0.3318181818181818,negativo,decepcion
UgzQOPELtP1qhgdMdyR4AaABAg,9flte56erE8,@sproutlikesanime,what kind of mouse do you use nintendo joystick,1,2025-04-03 01:45:08+00:00,0.6,positivo,otros
UgzxbMW-3D6rTONr-nB4AaABAg,9flte56erE8,@Little_tarnished,gamers have already spent alot of money on their gaming pcs and people who like to play on consoles have already bought the devices this time nitendo switch 2 must play good triple a games as well as upcoming games as well it may get success with new fromsoftware exclusive blood dusk,0,2025-04-03 01:44:32+00:00,0.259090909090909,positivo,precio
Ugwwmmt-hMfvTPqeFSl4AaABAg,9flte56erE8,@seth7514,700 for this btwwhen the ps5 pro is 1000 and offers 4k quality at 144fps the switch 2 needs to be sold at 250 aud because in japan its being sold for 250 standardise pricing,0,2025-04-03 01:44:07+00:00,0.1,neutral,mejoras
UgyebDcpJeoXpuVEDHN4AaABAg,9flte56erE8,@Moroccangamer8967,fortnite kids did you like this,0,2025-04-03 01:43:54+00:00,0.0,neutral,otros
UgyZoq5UtZ0cM_kG_f94AaABAg,9flte56erE8,@fran707meow,nintendo you suck,0,2025-04-03 01:43:35+00:00,0.0,neutral,otros
UgzgR5GXqD0zcx6EQYJ4AaABAg,9flte56erE8,@samuelferrer589,is very disappointing to see nintendo make the first step to not owning the physical game you paid for the cartridge is just no more than a gift card with a code included for a digital game meaning you wont be able to resell the game or lend the game to someone else for more than two weeks that and adding a price tag thats unheard for nintendo you have failed a company,0,2025-04-03 01:43:10+00:00,-0.1566666666666666,negativo,precio
UgwNJZRTK5WQrKg4w-B4AaABAg,9flte56erE8,@AlmndGust,the overpriced joycon drift problem was never resolved i will never buy any nintendo product at full price again,0,2025-04-03 01:42:53+00:00,0.35,positivo,precio
Ugw4jXLJVuNuZ6Sng554AaABAg,9flte56erE8,@HffhHgc,you explained this so well thank you,0,2025-04-03 01:42:33+00:00,0.0,neutral,otros
Ugwwu45FsY_fZjNS7YN4AaABAg,9flte56erE8,@Cococrash11,awesome nintendo switch 2 overview trailer,1,2025-04-03 01:42:28+00:00,1.0,positivo,hype
UgzIxbxLCPMZvRQhAvF4AaABAg,9flte56erE8,@n1gh7m4re,soooo did you fix the damn stick drift,0,2025-04-03 01:42:26+00:00,0.0,neutral,otros
UgxgpCJsWUNiLijFpy14AaABAg,9flte56erE8,@pepsidude8919,the nintendo switch 2 seems so awesome and i cant wait to get it soon sometime too once its finally available one of the new games for the switch 2 that im also really looking forward towards playing is the new mario kart world game which i really want to get along with the switch 2 console even though the switch 2 will also be backwards compatible with games from the original switch im actually still going to hold onto my old switch system that i have since it still works and everything plus as nintendo previously stated too not all games for the original switch would be supported either so any games that i happen to have that dont work properly on the switch 2 or wont play at all ill still need my original switch to play them on,2,2025-04-03 01:42:06+00:00,0.1487373737373737,positivo,hype
Ugx49Wu8I5LVT9K5XHJ4AaABAg,9flte56erE8,@SoteroA,lcd in 2025,1,2025-04-03 01:41:43+00:00,0.0,neutral,otros
UgzOylbEJCKshMy8nPZ4AaABAg,9flte56erE8,@AntonioManaligod,the games are the only thing good for the switch and those prices are robbery fr,1,2025-04-03 01:41:43+00:00,0.35,positivo,precio
UgyAocOHwsJftSPY7Th4AaABAg,9flte56erE8,@Katsuki_Bakugo156,500 for ts,1,2025-04-03 01:41:08+00:00,0.0,neutral,otros
UgxItc3Xmc0pI5KlmT54AaABAg,9flte56erE8,@goombasinastack,themes confirmed,0,2025-04-03 01:40:53+00:00,0.4,positivo,otros
Ugzl2lUYI27PvUisKYd4AaABAg,9flte56erE8,@christiangonzalez4035,you lost me at 90 per game,1,2025-04-03 01:40:51+00:00,-0.4,negativo,otros
Ugw4P2O5VxeeVPkRqDt4AaABAg,9flte56erE8,@romanimations2022,the games being 80 is crazy we complain about 70 now but 80 its nintendo people will buy it and itll become a standard and you dont own physical games anymore gta6 actually might be 100 now thanks guys,0,2025-04-03 01:40:32+00:00,0.0333333333333333,neutral,otros
UgyR8HKDR4XkhElaBwh4AaABAg,9flte56erE8,@Shadow_Speeder_Gaming,nintendo has gone to far with mice stuff,0,2025-04-03 01:40:30+00:00,0.1,neutral,otros
